203
249
104
296
190
47
64
235
48
43
79
76
27
34
858
124
59
283
342
781
452
359
428
847
1218
1189
72
560
109
27
614
106
532
252
540
451
474
360
21
266
198
1255
552
853
1389
1028
9
32
541
24
76
190
362
116
41
116
44
1050
39
9017
19
1163
141
124
581
624
317
509
3084
1472
3489
75
446
225
25
35
24
472
47
32
2257
28
387
924
10
1630
36
26
136
75
34
117
26
52
95
718
35
109
679
73
31
115
309
53
132
313
1225
540
270
129
34
929
797
47
763
544
437
24
84
509
1574
199
73
62
32
408
189
1826
62
282
81
49
355
80
263
619
132
67
42
492
46
212
670
885
207
63
776
882
75
798
607
1063
1013
957
347
5086
58
81
980
26
51
736
51
111
1914
24
30
291
53
24
114
1765
48
1160
842
32
395
829
63
85
678
304
22
3
96
27
321
29
29
97
97
33
67
24
22
165
58
19
46
74
122
10
23
105
42
57
553
307
59
270
30
29
18
63
38
24
326
82
42
323
133
29
323
51
28
207
56
71
50
82
28
27
74
411
771
98
28
58
171
1004
219
342
198
146
172
1003
76
285
194
809
91
40
26
191
826
27
51
159
207
131
13
82
71
50
117
26
205
167
64
273
1044
269
23
90
132
55
170
58
358
399
207
84
49
3280
50
57
722
805
368
475
30
56
132
61
47
24
352
806
51
633
107
28
427
490
173
47
15
62
598
80
23
113
24
213
53
45
327
101
444
59
84
66
795
245
111
222
82
185
1142
75
25
1027
90
29
247
162
898
1149
17
66
139
747
1426
35
629
142
83
35
137
112
725
147
43
1057
292
71
48
37
179
59
85
56
72
72
74
129
54
145
82
139
322
984
60
744
326
88
802
53
50
41
164
1115
709
709
709
60
194
201
75
246
162
201
201
122
382
84
1367
471
143
119
108
88
68
84
347
147
157
654
185
873
196
181
39
2076
60
326
368
374
394
515
603
236
91
91
92
91
92
84
127
1659
369
580
624
1445
576
353
2478
5642
157
886
269
586
631
697
950
188
665
2221
211
3153
1498
4
90
80
25
361
113
389
10
1597
274
527
49
75
72
55
428
54
234
823
114
135
121
119
780
345
245
78
340
350
259
1344
265
3
107
550
2
32
4321
293
102
170
273
98
38
130
61
2552
971
973
212
97
520
57
350
246
898
596
6
0
3
648
116
293
423
847
332
241
131
106
523
602
96
580
152
112
338
143
1070
121
202
155
304
153
153
8
3
62
69
80
91
2190
165
161
